	genome_name	genome_name	genome_name	genome_name
485.6332	2	1	Neisseria gonorrhoeae SRR1661303	2
485.6333	2	1	Neisseria gonorrhoeae SRR1661302	2
485.6334	2	1	Neisseria gonorrhoeae SRR1661304	2
485.6335	2	1	Neisseria gonorrhoeae SRR1661300	2
485.6336	2	1	Neisseria gonorrhoeae SRR1661298	2
485.6337	2	1	Neisseria gonorrhoeae SRR1661305	2
485.6338	7	1	Neisseria gonorrhoeae SRR1661292	7
485.6339	2	1	Neisseria gonorrhoeae SRR1661306	2
485.6340	2	1	Neisseria gonorrhoeae SRR1661308	2
485.6341	2	1	Neisseria gonorrhoeae SRR1661307	2
485.6342	2	1	Neisseria gonorrhoeae SRR1661311	2
485.6343	2	1	Neisseria gonorrhoeae SRR1661312	2
485.6344	2	1	Neisseria gonorrhoeae SRR1661314	2
485.6345	2	1	Neisseria gonorrhoeae SRR1661313	2
485.6346	2	1	Neisseria gonorrhoeae SRR1661317	2
485.6347	2	1	Neisseria gonorrhoeae SRR1661316	2
485.6348	2	1	Neisseria gonorrhoeae SRR1661310	2
485.6349	7	1	Neisseria gonorrhoeae SRR1661315	7
485.6350	2	1	Neisseria gonorrhoeae SRR1661309	2
485.6351	2	1	Neisseria gonorrhoeae SRR1661319	2
485.6352	2	1	Neisseria gonorrhoeae SRR1661318	2
485.6353	2	1	Neisseria gonorrhoeae SRR1661320	2
485.6354	7	1	Neisseria gonorrhoeae SRR1661322	7
485.6355	2	1	Neisseria gonorrhoeae SRR1661321	2
485.6356	7	1	Neisseria gonorrhoeae SRR1661324	7
485.6357	7	1	Neisseria gonorrhoeae SRR1661323	7
485.6358	7	1	Neisseria gonorrhoeae SRR1661325	7
485.6359	7	1	Neisseria gonorrhoeae SRR1661327	7
485.6360	7	1	Neisseria gonorrhoeae SRR1661326	7
485.6361	7	1	Neisseria gonorrhoeae SRR1661328	7
485.6362	7	1	Neisseria gonorrhoeae SRR1661330	7
485.6363	7	1	Neisseria gonorrhoeae SRR1661329	7
485.6364	7	1	Neisseria gonorrhoeae SRR1661331	7
485.6365	7	1	Neisseria gonorrhoeae SRR2736093	7
485.6366	7	1	Neisseria gonorrhoeae SRR2736095	7
485.6367	7	1	Neisseria gonorrhoeae SRR2736096	7
485.6368	7	1	Neisseria gonorrhoeae SRR2736097	7
485.6369	7	1	Neisseria gonorrhoeae SRR2736094	7
485.6370	7	1	Neisseria gonorrhoeae SRR2736099	7
485.6371	7	1	Neisseria gonorrhoeae SRR2736098	7
485.6372	7	1	Neisseria gonorrhoeae SRR2736100	7
485.6373	7	1	Neisseria gonorrhoeae SRR2736101	7
485.6374	7	1	Neisseria gonorrhoeae SRR2736102	7
485.6375	7	1	Neisseria gonorrhoeae SRR2736104	7
485.6376	7	1	Neisseria gonorrhoeae SRR2736103	7
485.6377	7	1	Neisseria gonorrhoeae SRR2736105	7
485.6378	7	1	Neisseria gonorrhoeae SRR2736106	7
485.6379	7	1	Neisseria gonorrhoeae SRR2736110	7
485.6380	7	1	Neisseria gonorrhoeae SRR2736109	7
485.6381	7	1	Neisseria gonorrhoeae SRR2736107	7
485.6382	7	1	Neisseria gonorrhoeae SRR2736111	7
485.6383	7	1	Neisseria gonorrhoeae SRR2736108	7
485.6384	7	1	Neisseria gonorrhoeae SRR2736116	7
485.6385	7	1	Neisseria gonorrhoeae SRR2736112	7
485.6386	7	1	Neisseria gonorrhoeae SRR2736113	7
485.6387	7	1	Neisseria gonorrhoeae SRR2736115	7
485.6388	7	1	Neisseria gonorrhoeae SRR2736114	7
485.6389	7	1	Neisseria gonorrhoeae SRR2736120	7
485.6390	7	1	Neisseria gonorrhoeae SRR2736118	7
485.6391	7	1	Neisseria gonorrhoeae SRR2736119	7
485.6392	7	1	Neisseria gonorrhoeae SRR2736121	7
485.6393	7	1	Neisseria gonorrhoeae SRR2736117	7
485.6394	7	1	Neisseria gonorrhoeae SRR2736122	7
485.6395	7	1	Neisseria gonorrhoeae SRR2736124	7
485.6396	7	1	Neisseria gonorrhoeae SRR2736152	7
485.6397	5	1	Neisseria gonorrhoeae SRR2736126	5
485.6398	7	1	Neisseria gonorrhoeae SRR2736123	7
485.6399	7	1	Neisseria gonorrhoeae SRR2736195	7
485.64	16	1	Neisseria gonorrhoeae strain GCGS225	16
485.6400	7	1	Neisseria gonorrhoeae SRR2736210	7
485.6401	7	1	Neisseria gonorrhoeae SRR2736205	7
485.6402	7	1	Neisseria gonorrhoeae SRR2736206	7
485.6403	7	1	Neisseria gonorrhoeae SRR2736212	7
485.6404	7	1	Neisseria gonorrhoeae SRR2736211	7
485.6405	7	1	Neisseria gonorrhoeae SRR2736213	7
485.6406	7	1	Neisseria gonorrhoeae SRR2736216	7
485.6407	7	1	Neisseria gonorrhoeae SRR2736218	7
485.6408	7	1	Neisseria gonorrhoeae SRR2736217	7
485.6409	7	1	Neisseria gonorrhoeae SRR2736219	7
485.6410	7	1	Neisseria gonorrhoeae SRR2736220	7
485.6411	7	1	Neisseria gonorrhoeae SRR2736207	7
485.6412	7	1	Neisseria gonorrhoeae SRR2736208	7
485.6413	7	1	Neisseria gonorrhoeae SRR2736209	7
485.6414	7	1	Neisseria gonorrhoeae SRR2736214	7
485.6415	7	1	Neisseria gonorrhoeae SRR2736215	7
485.6416	7	1	Neisseria gonorrhoeae SRR2736221	7
485.6417	7	1	Neisseria gonorrhoeae SRR2736228	7
485.6418	7	1	Neisseria gonorrhoeae SRR2736223	7
485.6419	7	1	Neisseria gonorrhoeae SRR2736222	7
485.6420	7	1	Neisseria gonorrhoeae SRR2736227	7
485.6421	7	1	Neisseria gonorrhoeae SRR2736224	7
485.6422	7	1	Neisseria gonorrhoeae SRR2736226	7
485.6423	7	1	Neisseria gonorrhoeae SRR2736225	7
485.6424	7	1	Neisseria gonorrhoeae SRR2736229	7
485.6425	7	1	Neisseria gonorrhoeae SRR2736231	7
485.6426	7	1	Neisseria gonorrhoeae SRR2736230	7
485.6427	7	1	Neisseria gonorrhoeae SRR2736232	7
485.6428	7	1	Neisseria gonorrhoeae SRR2736234	7
485.6429	7	1	Neisseria gonorrhoeae SRR2736235	7
485.6430	7	1	Neisseria gonorrhoeae SRR2736233	7
485.6431	7	1	Neisseria gonorrhoeae SRR2736236	7
485.6432	5	1	Neisseria gonorrhoeae SRR2736239	5
485.6433	7	1	Neisseria gonorrhoeae SRR2736238	7
485.6434	7	1	Neisseria gonorrhoeae SRR2736237	7
485.6435	7	1	Neisseria gonorrhoeae SRR2736240	7
485.6436	7	1	Neisseria gonorrhoeae SRR2736241	7
485.6437	7	1	Neisseria gonorrhoeae SRR2736242	7
485.6438	7	1	Neisseria gonorrhoeae SRR2736243	7
485.6439	7	1	Neisseria gonorrhoeae SRR2736251	7
485.6440	7	1	Neisseria gonorrhoeae SRR2736247	7
485.6441	7	1	Neisseria gonorrhoeae SRR2736245	7
485.6442	7	1	Neisseria gonorrhoeae SRR2736246	7
485.6443	7	1	Neisseria gonorrhoeae SRR2736252	7
485.6444	7	1	Neisseria gonorrhoeae SRR2736248	7
485.6445	7	1	Neisseria gonorrhoeae SRR2736244	7
485.6446	7	1	Neisseria gonorrhoeae SRR2736249	7
485.6447	7	1	Neisseria gonorrhoeae SRR2736250	7
485.6448	7	1	Neisseria gonorrhoeae SRR2736253	7
485.6449	7	1	Neisseria gonorrhoeae SRR2736262	7
485.6450	7	1	Neisseria gonorrhoeae SRR2736260	7
485.6451	7	1	Neisseria gonorrhoeae SRR2736261	7
485.6452	7	1	Neisseria gonorrhoeae SRR2736258	7
485.6453	7	1	Neisseria gonorrhoeae SRR2736259	7
485.6454	7	1	Neisseria gonorrhoeae SRR2736257	7
485.6455	7	1	Neisseria gonorrhoeae SRR2736255	7
485.6456	7	1	Neisseria gonorrhoeae SRR2736256	7
485.6457	7	1	Neisseria gonorrhoeae SRR2736263	7
485.6458	7	1	Neisseria gonorrhoeae SRR2736264	7
485.6459	7	1	Neisseria gonorrhoeae SRR2736254	7
485.6460	7	1	Neisseria gonorrhoeae SRR2736265	7
485.6461	7	1	Neisseria gonorrhoeae SRR2736267	7
485.6462	7	1	Neisseria gonorrhoeae SRR2736268	7
485.6463	7	1	Neisseria gonorrhoeae SRR2736266	7
485.6464	7	1	Neisseria gonorrhoeae SRR2736269	7
485.6465	7	1	Neisseria gonorrhoeae SRR2736271	7
485.6466	7	1	Neisseria gonorrhoeae SRR2736270	7
485.6467	7	1	Neisseria gonorrhoeae SRR2736274	7
485.6468	7	1	Neisseria gonorrhoeae SRR2736272	7
485.6469	7	1	Neisseria gonorrhoeae SRR2736273	7
485.6470	7	1	Neisseria gonorrhoeae SRR2736276	7
485.6471	7	1	Neisseria gonorrhoeae SRR2736275	7
485.6472	7	1	Neisseria gonorrhoeae SRR2736284	7
485.6473	7	1	Neisseria gonorrhoeae SRR2736282	7
485.6474	7	1	Neisseria gonorrhoeae SRR2736281	7
485.6475	7	1	Neisseria gonorrhoeae SRR2736283	7
485.6476	7	1	Neisseria gonorrhoeae SRR2736279	7
485.6477	7	1	Neisseria gonorrhoeae SRR2736280	7
485.6478	7	1	Neisseria gonorrhoeae SRR2736278	7
485.6479	7	1	Neisseria gonorrhoeae SRR2736277	7
485.6480	7	1	Neisseria gonorrhoeae SRR2736285	7
485.6481	7	1	Neisseria gonorrhoeae SRR2736286	7
485.6482	7	1	Neisseria gonorrhoeae SRR2736287	7
485.6483	7	1	Neisseria gonorrhoeae SRR2736290	7
485.6484	7	1	Neisseria gonorrhoeae SRR2736289	7
485.6485	7	1	Neisseria gonorrhoeae SRR2736295	7
485.6486	7	1	Neisseria gonorrhoeae SRR2736293	7
485.6487	7	1	Neisseria gonorrhoeae SRR2736291	7
485.6488	7	1	Neisseria gonorrhoeae SRR2736292	7
485.6489	7	1	Neisseria gonorrhoeae SRR2736296	7
485.6490	7	1	Neisseria gonorrhoeae SRR2736288	7
485.6491	7	1	Neisseria gonorrhoeae SRR2736297	7
485.6492	7	1	Neisseria gonorrhoeae SRR2736301	7
485.6493	7	1	Neisseria gonorrhoeae SRR2736302	7
485.6494	7	1	Neisseria gonorrhoeae SRR2736299	7
485.6495	7	1	Neisseria gonorrhoeae SRR2736300	7
485.6496	7	1	Neisseria gonorrhoeae SRR2736303	7
485.6497	7	1	Neisseria gonorrhoeae SRR2736304	7
485.6498	7	1	Neisseria gonorrhoeae SRR2736305	7
485.6499	7	1	Neisseria gonorrhoeae SRR2736298	7
485.65	16	1	Neisseria gonorrhoeae strain GCGS020	16
485.6500	7	1	Neisseria gonorrhoeae SRR2736294	7
485.6501	7	1	Neisseria gonorrhoeae SRR2736306	7
485.6502	5	1	Neisseria gonorrhoeae SRR3349516	5
485.6503	7	1	Neisseria gonorrhoeae SRR3349526	7
485.6504	7	1	Neisseria gonorrhoeae SRR3349518	7
485.6505	7	1	Neisseria gonorrhoeae SRR3349538	7
485.6506	7	1	Neisseria gonorrhoeae SRR3349544	7
485.6507	7	1	Neisseria gonorrhoeae SRR3349557	7
485.6508	7	1	Neisseria gonorrhoeae SRR3349554	7
485.6509	7	1	Neisseria gonorrhoeae SRR3349546	7
485.6510	7	1	Neisseria gonorrhoeae SRR3349568	7
485.6511	7	1	Neisseria gonorrhoeae SRR3349563	7
485.6512	7	1	Neisseria gonorrhoeae SRR3349573	7
485.6513	7	1	Neisseria gonorrhoeae SRR3349615	7
485.6514	7	1	Neisseria gonorrhoeae SRR3349577	7
485.6515	7	1	Neisseria gonorrhoeae SRR3349601	7
485.6516	7	1	Neisseria gonorrhoeae SRR3349658	7
485.6517	7	1	Neisseria gonorrhoeae SRR3349726	7
485.6518	7	1	Neisseria gonorrhoeae SRR3349673	7
485.6519	7	1	Neisseria gonorrhoeae SRR3349688	7
485.6520	7	1	Neisseria gonorrhoeae SRR3357011	7
485.6521	7	1	Neisseria gonorrhoeae SRR3357028	7
485.6522	7	1	Neisseria gonorrhoeae SRR3357157	7
485.6523	7	1	Neisseria gonorrhoeae SRR3357077	7
485.6524	7	1	Neisseria gonorrhoeae SRR3357160	7
485.6525	7	1	Neisseria gonorrhoeae SRR3357181	7
485.6526	7	1	Neisseria gonorrhoeae SRR3357186	7
485.6527	7	1	Neisseria gonorrhoeae SRR3357191	7
485.6528	7	1	Neisseria gonorrhoeae SRR3357192	7
485.6529	7	1	Neisseria gonorrhoeae SRR3357194	7
485.6530	7	1	Neisseria gonorrhoeae SRR3357246	7
485.6531	7	1	Neisseria gonorrhoeae SRR3357229	7
485.6532	7	1	Neisseria gonorrhoeae SRR3357252	7
485.6533	7	1	Neisseria gonorrhoeae SRR3357260	7
485.6534	7	1	Neisseria gonorrhoeae SRR3357288	7
485.6535	7	1	Neisseria gonorrhoeae SRR3357305	7
485.6536	7	1	Neisseria gonorrhoeae SRR3357289	7
485.6537	7	1	Neisseria gonorrhoeae SRR3357263	7
485.6538	7	1	Neisseria gonorrhoeae SRR3357264	7
485.6539	7	1	Neisseria gonorrhoeae SRR3360605	7
485.6540	7	1	Neisseria gonorrhoeae SRR3360606	7
485.6541	7	1	Neisseria gonorrhoeae SRR3357314	7
485.6542	7	1	Neisseria gonorrhoeae SRR3360607	7
485.6543	7	1	Neisseria gonorrhoeae SRR3360608	7
485.6544	7	1	Neisseria gonorrhoeae SRR3360609	7
485.6545	7	1	Neisseria gonorrhoeae SRR3360610	7
485.6546	7	1	Neisseria gonorrhoeae SRR3360612	7
485.6547	7	1	Neisseria gonorrhoeae SRR3360615	7
485.6548	7	1	Neisseria gonorrhoeae SRR3360614	7
485.6549	7	1	Neisseria gonorrhoeae SRR3360613	7
485.6550	7	1	Neisseria gonorrhoeae SRR3360617	7
485.6551	7	1	Neisseria gonorrhoeae SRR3360616	7
485.6552	7	1	Neisseria gonorrhoeae SRR3360618	7
485.6553	7	1	Neisseria gonorrhoeae SRR3360624	7
485.6554	7	1	Neisseria gonorrhoeae SRR3360622	7
485.6555	7	1	Neisseria gonorrhoeae SRR3360619	7
485.6556	7	1	Neisseria gonorrhoeae SRR3360625	7
485.6557	7	1	Neisseria gonorrhoeae SRR3360627	7
485.6558	7	1	Neisseria gonorrhoeae SRR3360628	7
485.6559	7	1	Neisseria gonorrhoeae SRR3360629	7
485.6560	7	1	Neisseria gonorrhoeae SRR3360632	7
485.6561	7	1	Neisseria gonorrhoeae SRR3360630	7
485.6562	7	1	Neisseria gonorrhoeae SRR3360634	7
485.6563	7	1	Neisseria gonorrhoeae SRR3360633	7
485.6564	7	1	Neisseria gonorrhoeae SRR3360635	7
485.6565	7	1	Neisseria gonorrhoeae SRR3360636	7
485.6566	7	1	Neisseria gonorrhoeae SRR3360637	7
485.6567	7	1	Neisseria gonorrhoeae SRR3360638	7
485.6568	7	1	Neisseria gonorrhoeae SRR3360639	7
485.6569	7	1	Neisseria gonorrhoeae SRR3360640	7
485.6570	7	1	Neisseria gonorrhoeae SRR3360641	7
485.6571	7	1	Neisseria gonorrhoeae SRR3360644	7
485.6572	7	1	Neisseria gonorrhoeae SRR3360642	7
485.6573	7	1	Neisseria gonorrhoeae SRR3360647	7
485.6574	7	1	Neisseria gonorrhoeae SRR3360648	7
485.6575	7	1	Neisseria gonorrhoeae SRR3360646	7
485.6576	7	1	Neisseria gonorrhoeae SRR3360645	7
485.6577	7	1	Neisseria gonorrhoeae SRR3360649	7
485.6578	7	1	Neisseria gonorrhoeae SRR3360650	7
485.6579	7	1	Neisseria gonorrhoeae SRR3360652	7
485.6580	7	1	Neisseria gonorrhoeae SRR3360651	7
485.6581	7	1	Neisseria gonorrhoeae SRR3360659	7
485.6582	7	1	Neisseria gonorrhoeae SRR3360658	7
485.6583	7	1	Neisseria gonorrhoeae SRR3360661	7
485.6584	7	1	Neisseria gonorrhoeae SRR3360654	7
485.6585	7	1	Neisseria gonorrhoeae SRR3360653	7
485.6586	7	1	Neisseria gonorrhoeae SRR3360662	7
485.6587	7	1	Neisseria gonorrhoeae SRR3360664	7
485.6589	7	1	Neisseria gonorrhoeae SRR3360669	7
485.6590	7	1	Neisseria gonorrhoeae SRR3360667	7
485.6591	7	1	Neisseria gonorrhoeae SRR3360665	7
485.6592	7	1	Neisseria gonorrhoeae SRR3360670	7
485.6593	7	1	Neisseria gonorrhoeae SRR3360671	7
485.6594	7	1	Neisseria gonorrhoeae SRR3360672	7
485.6595	7	1	Neisseria gonorrhoeae SRR3360675	7
485.6596	7	1	Neisseria gonorrhoeae SRR3360674	7
485.6597	7	1	Neisseria gonorrhoeae SRR3360677	7
485.6598	7	1	Neisseria gonorrhoeae SRR3360678	7
485.6599	7	1	Neisseria gonorrhoeae SRR3360679	7
485.66	16	1	Neisseria gonorrhoeae strain GCGS025	16
485.6600	7	1	Neisseria gonorrhoeae SRR3360683	7
485.6601	7	1	Neisseria gonorrhoeae SRR3360681	7
485.6602	7	1	Neisseria gonorrhoeae SRR3360680	7
485.6603	7	1	Neisseria gonorrhoeae SRR3360685	7
485.6604	7	1	Neisseria gonorrhoeae SRR3360684	7
485.6605	7	1	Neisseria gonorrhoeae SRR3360686	7
485.6606	7	1	Neisseria gonorrhoeae SRR3360687	7
485.6607	7	1	Neisseria gonorrhoeae SRR3360688	7
485.6608	7	1	Neisseria gonorrhoeae SRR3360690	7
485.6609	7	1	Neisseria gonorrhoeae SRR3360689	7
485.6610	7	1	Neisseria gonorrhoeae SRR3360692	7
485.6611	7	1	Neisseria gonorrhoeae SRR3360691	7
485.6612	6	1	Neisseria gonorrhoeae SRR3360693	6
485.6613	7	1	Neisseria gonorrhoeae SRR3360696	7
485.6614	7	1	Neisseria gonorrhoeae SRR3360694	7
485.6615	7	1	Neisseria gonorrhoeae SRR3360697	7
485.6616	7	1	Neisseria gonorrhoeae SRR3360701	7
485.6617	7	1	Neisseria gonorrhoeae SRR3360698	7
485.6618	7	1	Neisseria gonorrhoeae SRR3360700	7
485.6619	7	1	Neisseria gonorrhoeae SRR3360702	7
485.6620	7	1	Neisseria gonorrhoeae SRR3360703	7
485.6621	7	1	Neisseria gonorrhoeae SRR3360704	7
485.6622	7	1	Neisseria gonorrhoeae SRR3360705	7
485.6623	7	1	Neisseria gonorrhoeae SRR3360706	7
485.6624	7	1	Neisseria gonorrhoeae SRR3360707	7
485.6625	7	1	Neisseria gonorrhoeae SRR3360708	7
485.6626	7	1	Neisseria gonorrhoeae SRR3360709	7
485.6627	7	1	Neisseria gonorrhoeae SRR3360711	7
485.6628	7	1	Neisseria gonorrhoeae SRR3360710	7
485.6629	7	1	Neisseria gonorrhoeae SRR3360713	7
485.6630	7	1	Neisseria gonorrhoeae SRR3360714	7
485.6631	7	1	Neisseria gonorrhoeae SRR3360712	7
485.6632	7	1	Neisseria gonorrhoeae SRR3360716	7
485.6633	7	1	Neisseria gonorrhoeae SRR3360717	7
485.6634	7	1	Neisseria gonorrhoeae SRR3360715	7
485.6635	7	1	Neisseria gonorrhoeae SRR3360718	7
485.6636	7	1	Neisseria gonorrhoeae SRR3360719	7
485.6637	7	1	Neisseria gonorrhoeae SRR3360720	7
485.6638	7	1	Neisseria gonorrhoeae SRR3360721	7
485.6639	7	1	Neisseria gonorrhoeae SRR3360723	7
485.6640	7	1	Neisseria gonorrhoeae SRR3360722	7
485.6641	7	1	Neisseria gonorrhoeae SRR3360725	7
485.6642	7	1	Neisseria gonorrhoeae SRR3360727	7
485.6643	7	1	Neisseria gonorrhoeae SRR3360726	7
485.6644	7	1	Neisseria gonorrhoeae SRR3360728	7
485.6645	7	1	Neisseria gonorrhoeae SRR3360729	7
485.6646	7	1	Neisseria gonorrhoeae SRR3360731	7
485.6647	7	1	Neisseria gonorrhoeae SRR3360730	7
485.6648	7	1	Neisseria gonorrhoeae SRR3360733	7
485.6649	7	1	Neisseria gonorrhoeae SRR3360734	7
485.6650	7	1	Neisseria gonorrhoeae SRR3360736	7
485.6651	7	1	Neisseria gonorrhoeae SRR3360737	7
485.6652	7	1	Neisseria gonorrhoeae SRR3360738	7
485.6653	7	1	Neisseria gonorrhoeae SRR3360735	7
485.6654	6	1	Neisseria gonorrhoeae SRR3360740	6
485.6655	7	1	Neisseria gonorrhoeae SRR3360743	7
485.6656	7	1	Neisseria gonorrhoeae SRR3360745	7
485.6657	7	1	Neisseria gonorrhoeae SRR3360746	7
485.6658	7	1	Neisseria gonorrhoeae SRR3360748	7
485.6659	7	1	Neisseria gonorrhoeae SRR3360747	7
485.6660	7	1	Neisseria gonorrhoeae SRR3360750	7
485.6661	7	1	Neisseria gonorrhoeae SRR3360749	7
485.6662	7	1	Neisseria gonorrhoeae SRR3360751	7
485.6663	7	1	Neisseria gonorrhoeae SRR3360753	7
485.6664	7	1	Neisseria gonorrhoeae SRR3360752	7
485.6665	7	1	Neisseria gonorrhoeae SRR3360754	7
485.6666	7	1	Neisseria gonorrhoeae SRR3360755	7
485.6667	7	1	Neisseria gonorrhoeae SRR3360766	7
485.6668	7	1	Neisseria gonorrhoeae SRR3360771	7
485.6669	7	1	Neisseria gonorrhoeae SRR3360774	7
485.6670	7	1	Neisseria gonorrhoeae SRR3360772	7
485.6671	7	1	Neisseria gonorrhoeae SRR3360811	7
485.6672	7	1	Neisseria gonorrhoeae SRR3360810	7
485.6673	7	1	Neisseria gonorrhoeae SRR3360813	7
485.6674	7	1	Neisseria gonorrhoeae SRR3360827	7
485.6675	7	1	Neisseria gonorrhoeae SRR3360893	7
485.6676	7	1	Neisseria gonorrhoeae SRR3360913	7
485.6677	7	1	Neisseria gonorrhoeae SRR3360917	7
485.6678	7	1	Neisseria gonorrhoeae SRR3360890	7
485.6679	7	1	Neisseria gonorrhoeae SRR3360921	7
485.6680	7	1	Neisseria gonorrhoeae SRR3360924	7
485.6681	7	1	Neisseria gonorrhoeae SRR3360926	7
485.6682	7	1	Neisseria gonorrhoeae SRR3360930	7
485.6683	7	1	Neisseria gonorrhoeae SRR3360936	7
485.6684	7	1	Neisseria gonorrhoeae SRR3360939	7
485.6685	7	1	Neisseria gonorrhoeae SRR3360943	7
485.6686	7	1	Neisseria gonorrhoeae SRR3360947	7
485.6687	7	1	Neisseria gonorrhoeae SRR3360944	7
485.6688	7	1	Neisseria gonorrhoeae SRR3360949	7
485.6689	7	1	Neisseria gonorrhoeae SRR3360950	7
485.6690	7	1	Neisseria gonorrhoeae SRR3360953	7
485.6691	7	1	Neisseria gonorrhoeae SRR3360967	7
485.6692	7	1	Neisseria gonorrhoeae SRR3360964	7
485.6693	7	1	Neisseria gonorrhoeae SRR3360970	7
485.6694	7	1	Neisseria gonorrhoeae SRR3360980	7
485.6695	7	1	Neisseria gonorrhoeae SRR3360981	7
485.6696	7	1	Neisseria gonorrhoeae SRR3360982	7
485.6697	7	1	Neisseria gonorrhoeae SRR3360984	7
485.6698	7	1	Neisseria gonorrhoeae SRR3360991	7
485.6699	7	1	Neisseria gonorrhoeae SRR3360983	7
485.67	16	1	Neisseria gonorrhoeae strain GCGS038	16
485.6700	7	1	Neisseria gonorrhoeae SRR3361307	7
485.6701	7	1	Neisseria gonorrhoeae SRR3360993	7
485.6702	7	1	Neisseria gonorrhoeae SRR3361308	7
485.6703	7	1	Neisseria gonorrhoeae SRR3361310	7
485.6704	7	1	Neisseria gonorrhoeae SRR3361317	7
485.6705	7	1	Neisseria gonorrhoeae SRR3361312	7
485.6706	7	1	Neisseria gonorrhoeae SRR3361313	7
485.6707	7	1	Neisseria gonorrhoeae SRR3361314	7
485.6708	7	1	Neisseria gonorrhoeae SRR3361311	7
485.6709	7	1	Neisseria gonorrhoeae SRR3361315	7
485.6710	7	1	Neisseria gonorrhoeae SRR3361318	7
485.6711	7	1	Neisseria gonorrhoeae SRR3361320	7
485.6712	7	1	Neisseria gonorrhoeae SRR3361321	7
485.6713	7	1	Neisseria gonorrhoeae SRR3361322	7
485.6714	7	1	Neisseria gonorrhoeae SRR3361324	7
485.6715	7	1	Neisseria gonorrhoeae SRR3361326	7
485.6716	7	1	Neisseria gonorrhoeae SRR3361325	7
485.6717	7	1	Neisseria gonorrhoeae SRR3361332	7
485.6718	7	1	Neisseria gonorrhoeae SRR3361336	7
485.6719	7	1	Neisseria gonorrhoeae SRR3361333	7
485.6720	7	1	Neisseria gonorrhoeae SRR3361337	7
485.6721	5	1	Neisseria gonorrhoeae SRR3361329	5
485.6722	7	1	Neisseria gonorrhoeae SRR3361328	7
485.6723	7	1	Neisseria gonorrhoeae SRR3361338	7
485.6724	7	1	Neisseria gonorrhoeae SRR3361340	7
485.6725	7	1	Neisseria gonorrhoeae SRR3361341	7
485.6726	7	1	Neisseria gonorrhoeae SRR3361345	7
485.6727	7	1	Neisseria gonorrhoeae SRR3361344	7
485.6728	7	1	Neisseria gonorrhoeae SRR3361343	7
485.6729	7	1	Neisseria gonorrhoeae SRR3361342	7
485.6730	7	1	Neisseria gonorrhoeae SRR3361346	7
485.6731	7	1	Neisseria gonorrhoeae SRR3361350	7
485.6732	7	1	Neisseria gonorrhoeae SRR3361349	7
485.6733	7	1	Neisseria gonorrhoeae SRR3361347	7
485.6734	7	1	Neisseria gonorrhoeae SRR3361351	7
485.6735	7	1	Neisseria gonorrhoeae SRR3361352	7
485.6736	7	1	Neisseria gonorrhoeae SRR3361353	7
485.6737	7	1	Neisseria gonorrhoeae SRR3361354	7
485.6738	2	1	Neisseria gonorrhoeae SRR5827020	2
485.6739	2	1	Neisseria gonorrhoeae SRR5827019	2
485.6740	2	1	Neisseria gonorrhoeae SRR5827018	2
485.6741	7	1	Neisseria gonorrhoeae SRR3361355	7
485.6742	7	1	Neisseria gonorrhoeae SRR3361356	7
485.6743	2	1	Neisseria gonorrhoeae SRR5827021	2
485.6744	2	1	Neisseria gonorrhoeae SRR5827022	2
485.6745	2	1	Neisseria gonorrhoeae SRR5827023	2
485.6746	2	1	Neisseria gonorrhoeae SRR5827025	2
485.6747	2	1	Neisseria gonorrhoeae SRR5827024	2
485.6748	2	1	Neisseria gonorrhoeae SRR5827027	2
485.6749	2	1	Neisseria gonorrhoeae SRR5827026	2
485.6750	2	1	Neisseria gonorrhoeae SRR5827028	2
485.6751	2	1	Neisseria gonorrhoeae SRR5827030	2
485.6752	2	1	Neisseria gonorrhoeae SRR5827029	2
485.6753	2	1	Neisseria gonorrhoeae SRR5827034	2
485.6754	2	1	Neisseria gonorrhoeae SRR5827033	2
485.6755	2	1	Neisseria gonorrhoeae SRR5827032	2
485.6756	2	1	Neisseria gonorrhoeae SRR5827031	2
485.6757	2	1	Neisseria gonorrhoeae SRR5827035	2
485.6758	2	1	Neisseria gonorrhoeae SRR5827036	2
485.6759	2	1	Neisseria gonorrhoeae SRR5827037	2
485.6760	2	1	Neisseria gonorrhoeae SRR5827038	2
485.6761	2	1	Neisseria gonorrhoeae SRR5827039	2
485.6762	2	1	Neisseria gonorrhoeae SRR5827041	2
485.6763	2	1	Neisseria gonorrhoeae SRR5827042	2
485.6764	2	1	Neisseria gonorrhoeae SRR5827040	2
485.6765	2	1	Neisseria gonorrhoeae SRR5827043	2
485.6766	2	1	Neisseria gonorrhoeae SRR5827044	2
485.6767	2	1	Neisseria gonorrhoeae SRR5827045	2
485.6769	2	1	Neisseria gonorrhoeae SRR5827046	2
485.6770	2	1	Neisseria gonorrhoeae SRR5827049	2
485.6771	2	1	Neisseria gonorrhoeae SRR5827048	2
485.6772	2	1	Neisseria gonorrhoeae SRR5827050	2
485.6773	2	1	Neisseria gonorrhoeae SRR5827051	2
485.6774	2	1	Neisseria gonorrhoeae SRR5827052	2
485.6775	2	1	Neisseria gonorrhoeae SRR5827053	2
485.6776	2	1	Neisseria gonorrhoeae SRR5827054	2
485.6777	2	1	Neisseria gonorrhoeae SRR5827057	2
485.6778	2	1	Neisseria gonorrhoeae SRR5827055	2
485.6779	2	1	Neisseria gonorrhoeae SRR5827056	2
